NAME,BRK_A3,POP_EST,GDP_MD_EST,POP_YEAR,GDP_YEAR,ISO_A3,REGION_UN,SUBREGION,REGION_WB,lng,lat,E_ISO_CODE,E_1970,E_1971,E_1972,E_1973,E_1974,E_1975,E_1976,E_1977,E_1978,E_1979,E_1980,E_1981,E_1982,E_1983,E_1984,E_1985,E_1986,E_1987,E_1988,E_1989,E_1990,E_1991,E_1992,E_1993,E_1994,E_1995,E_1996,E_1997,E_1998,E_1999,E_2000,E_2001,E_2002,E_2003,E_2004,E_2005,E_2006,E_2007,E_2008,E_2009,E_2010,E_2011,E_2012,E_2013,E_2014,E_2015,E_2016,E_2017,E_2018
Jordan,JOR,"10248069","86190.00","2017","2016",JOR,Asia,Western Asia,Middle East & North Africa,"36.771","31.246",JOR,1.559329806368,1.580235808868,1.852504927312,2.051927268185,2.145967431052,2.456168666715,2.954975641016,3.089617870908,3.667298942992,3.805412830607,4.79415445612,5.777021511887,6.45657545821,7.226015981303,8.144488377999,8.538148158649,9.200620546089,9.96145273464299,9.340538465731,9.513664428898,10.20799312861,10.20238014537,12.11338554184,12.58050168886,13.18984403706,13.89279676929,14.31686691373,14.779014181,15.00247487819,15.04338624474,15.4893904795,15.60173613531,16.68706243255,16.4570411874,18.54851814738,19.78227410729,20.10587454239,21.02661284692,20.5619527423,21.08369018919,20.61094257503,21.07697965295,24.49312307345,24.2351557436,25.97222679859,25.82266648309,26.1283056405646,26.1610082092314,26.044375878456
Japan,JPN,"126451398","4932000.00","2017","2016",JPN,Asia,Eastern Asia,East Asia & Pacific,"138.031","37.592",JPN,857.7953240902,855.642957456699,901.4578234915,1015.3924134586,1013.8828561245,958.1575713035,988.5522078944,1013.4798515406,1013.49047730562,1039.20084745122,1013.138385854,990.729570066199,948.05809833856,950.01170046695,1017.9712648945,991.578783296499,987.98615704753,994.33948127838,1066.56205406935,1096.63977824908,1149.37464029516,1153.35379306993,1161.16748096619,1150.08757140581,1206.37229284935,1221.02617136618,1233.25624590846,1226.55689272248,1187.81150082863,1227.73742814816,1241.54296456919,1229.13224399952,1268.42322826694,1272.05100682131,1270.27379216008,1276.86619896902,1259.77322652072,1300.20946456125,1213.49607757362,1146.22712763915,1197.42204193226,1249.78920379288,1289.29618779797,1313.47419340761,1273.29982776434,1227.72857981656,1219.4891726019,1219.68610319356,1198.54637252922
Jamaica,JAM,"2990561","25390.00","2017","2016",JAM,Americas,Caribbean,Latin America & Caribbean,"-77.315","18.157",JAM,5.926200790157,5.914052687657,6.474973912831,8.453301354651,8.20816619393,7.81235058699,6.498835643101,7.131116702878,7.280517493471,7.288406425864,6.759416803608,6.72464103714,5.792263633124,5.785831793712,5.452834718511,4.871463383681,4.627900867403,4.901843601482,5.115991116533,6.557008526631,7.525071062992,7.481420384727,8.27439035939,8.423294542694,8.504471249367,8.798192612693,9.177907329566,9.389506071907,9.888902434872,10.151663980454,10.220933420679,10.287964116567,10.23664524801,10.542538841579,10.592198468389,10.63097089226,12.303269667115,12.218656171082,10.233842165917,8.025372973637,7.45293492172,7.691421241408,7.249348559814,7.72932249057,7.544201709582,7.396225294544,7.80017106732352,7.89232049001116,7.9467843225617
Italy,ITA,"62137802","2221000.00","2017","2016",ITA,Europe,Southern Europe,Europe & Central Asia,"12.070","42.797",ITA,317.6487678547,331.4729823236,349.0635710703,371.3767832456,374.7656641,357.532948179,384.3567079185,375.1966262837,382.8408230604,398.7285900142,401.2897873077,389.9954990217,381.679587291,377.2011875555,383.1570046665,382.889748356,383.7967700298,403.5896150486,409.1771886049,427.3999856011,430.5808186264,429.4189531979,426.8868271377,420.49408299124,414.3947507306,439.22074866924,434.17781003088,437.63935382491,448.508554630617,455.4061749549,459.854946348,459.2138628313,467.1764798025,485.5043757872,496.52536838576,497.69433524223,491.88018905316,484.7388892383,469.1932288012,417.02077945042,426.7753059464,417.2288369466,396.084618928,363.2977883761,344.11076830887,354.37838874912,352.0665010322,355.717154987163,344.813573100748
Israel,ISR,"8299706","297000.00","2017","2016",ISR,Asia,Western Asia,Middle East & North Africa,"34.793","30.855",ISR,14.9163378777,14.9419814807,15.70007842033,16.7926265723,17.27282680814,18.10889291737,18.12128494732,18.90038811682,20.13035259568,20.50881885313,20.39415834,21.24029271513,22.42075650374,23.20354426467,24.04705462736,25.72016024436,28.13855162536,30.74190088946,32.5732378858,33.85285522991,35.29104949252,35.94374400918,38.47985358999,42.18755711916,45.1470109078,48.21333506618,51.38846002493,53.04341801884,53.59985483171,55.04781046828,59.37139729035,59.37009562525,62.61129434849,64.37368263868,64.24332118028,62.14801330683,65.30540781296,67.69097353445,68.06003817373,67.24146395449,72.18681118145,71.35099251844,77.89441520651,69.91922616159,65.35965051741,66.89387826886,66.3072450694371,67.3576182905797,67.0556965567147
Palestine,PSX,"4543126","21220.77","2017","2016",PSE,Asia,Western Asia,Middle East & North Africa,"35.196","31.916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"5011102","322000.00","2017","2016",IRL,Europe,Northern Europe,Europe & Central Asia,"-8.138","53.175",IRL,21.08482134556,23.57466167793,23.21449351433,22.78516279793,24.63086872614,23.17315443387,23.74957039902,25.35017733977,25.15165343871,29.49323347878,28.35380777343,28.142031523002,27.841287760018,27.452928786118,27.474186199544,29.069554845084,30.00597281265,31.610327252946,30.754905169318,31.782598794588,32.85140015198,33.397179421546,33.33059224263,33.5376084648,34.814498916788,35.28219555678,36.65598640643,37.95332983705,40.47198721895,41.94356948974,44.22882792272,46.40071723402,45.34302591794,44.82385755146,45.31527634368,47.27794909044,48.26938081099,47.47430085389,46.82826112597,41.63660038039,41.2706967051,37.07071816273,37.76600883517,36.43076534917,36.23505256992,37.84483090663,38.8197024308648,37.7615433817588,37.2063228681232
Iraq,IRQ,"39192111","596700.00","2017","2016",IRQ,Asia,Western Asia,Middle East & North Africa,"43.744","33.040",IRQ,23.19465842266,27.18060325666,27.06877186824,29.67430202511,31.97176200236,36.61021509712,46.01346288462,42.17943414434,46.43683661674,57.51810682995,51.74970693479,35.999586635,38.21045843676,42.08718675245,47.37224243279,54.59404297944,61.26064564207,60.93614567962,65.52942232762,73.22970835228,69.26134478408,54.45531282529,75.76667277909,101.77087399934,112.48548350033,110.35208934661,105.01715651264,125.47846434183,92.04209436412,75.81994472626,86.52322961267,98.42477202297,92.67706607977,83.67641010707,89.9050923941,89.46202230364,85.57539867389,78.42287000467,90.19542345237,111.91260806083,126.06216422387,134.76817941714,149.80863848549,160.52641127728,166.10988866163,160.50399611168,172.515144961198,172.63153008287,188.096861556432
Iran,IRN,"82021564","1459000.00","2017","2016",IRN,Asia,Southern Asia,Middle East & North Africa,"54.274","32.575",IRN,79.47157928398,85.28097068398,95.08117908946,113.12489136082,120.07096743806,121.42660404562,140.47925311196,147.4172260304,144.4969331862,134.0323613115,114.2108564217,113.30021424234,138.69147529106,157.0289128418,155.0672539928,165.2820005119,154.1101004481,163.0129167023,164.44016333,180.8735430594,204.5135915726,225.1716866057,240.6543721726,239.6947006191,273.7786659791,278.2009752445,290.314162461,303.2038262995,301.9866406359,333.1055997879,351.7267847794,365.9657716945,382.1590056395,404.3752971748,433.7570967931,468.2509103045,502.6531979688,536.2767063452,546.63212742228,567.21820067972,570.0404180328,580.1041152767,586.1113229668,609.01370850406,632.69671845708,623.254618306,657.975082457015,694.469926605727,727.810046571066
Indonesia,IDN,"260580739","3028000.00","2017","2016",IDN,Asia,South-Eastern Asia,East Asia & Pacific,"117.240","-2.215",IDN,30.90175377613,31.30694986213,37.11305424421,41.94989274418,46.90720601182,48.71989430786,52.42965982858,71.5377522641,84.07891430865,90.42492838325,89.90326746657,94.8218581021501,95.50815634824,94.52758704024,96.41338864926,104.90012120484,115.84297601549,118.81838525511,129.4814879786,135.5093598594,162.7485305417,175.9039422496,183.87764429049,201.52155107779,214.10327097712,238.47029137525,252.26149888948,276.922173047,278.9484267951,297.6373839082,294.9483029382,315.7821700537,322.6149167659,352.2499108928,358.21940133333,360.1931727527,383.4802826539,397.2691143958,393.9656569467,408.27171145262,418.2814477218,428.9936019272,439.7813448503,444.4443909606,481.5735872294,489.3365821166,513.014161362179,531.969021738235,557.528167530938
India,IND,"1281935911","8721000.00","2017","2016",IND,Asia,Southern Asia,South Asia,"79.612","22.886",IND,232.11587837195,233.01355380195,242.32482989243,240.79963877874,258.53204511167,275.99590106914,294.96058829859,299.90574716505,267.42368310914,287.47710911309,299.50972626841,329.55861458544,350.05850263388,372.47736185381,407.63491259701,425.99492913851,463.04231803044,496.78253994895,526.03554446634,563.74789855102,594.8482288945,640.33721640811,662.795818190011,692.5316598227,736.5803897138,791.478717548,827.8317045692,869.3407870529,884.0541671321,952.580287668799,986.6162234319,1002.651026767,1042.0319514928,1067.4504796168,1157.022468143,1210.757382802,1290.1225956024,1401.218065622,1488.5325900206,1663.1913600939,1750.563748157,1847.2138649991,1985.926414288,2024.0831006101,2218.0421973213,2286.8206077836,2371.0860431566,2445.88292895543,2621.9186154642
Iceland,ISL,"339747","16150.00","2017","2016",ISL,Europe,Northern Europe,Europe & Central Asia,"-18.574","64.996",ISL,1.936534194,2.035218461,2.2488360093,2.5855612711,2.5296243536,2.3737700249,2.3959033495,2.4662866551,2.5415294836,2.6295530182,2.4354317868,2.3450626372,1.9863859571,2.0256577106,2.2506223581,2.1399401496,2.1478031394,2.1867903889,2.3057109374,2.3085586539,2.3518448758,2.3046633238,2.3174516628,2.4186669498,2.5282041248,2.4543294898,2.7280367448,2.6388379548,2.7093502498,2.7562808447,2.8703898432,2.97570360545,3.11482450265,3.08132240805,3.1962537595,3.1737019458,3.2746875131,3.4498385164,3.8070995271,3.82054605358,3.67533774118,3.58652913668,3.6360623001,3.8264240923,3.779454863,3.8313794197,3.89458745276474,4.06853892012161,4.08794680970233
Hungary,HUN,"9850845","267600.00","2017","2016",HUN,Europe,Eastern Europe,Europe & Central Asia,"19.396","47.163",HUN,66.08023825101,67.79946502344,69.9888423385201,74.85576327503,76.95317101889,78.49819160549,82.5315360468899,86.37649777203,93.77268583833,92.4713348187101,91.74264999552,90.4747898256601,90.5142716193,86.77374285605,88.36411051213,87.84972151223,86.2773652116201,87.44097835086,82.42301362265,80.67828783784,71.9994626793,68.277292972,61.57510610835,62.32325549878,62.150153841,61.4612662834401,62.62609989577,61.40058359405,61.18913529913,61.5366483246,58.37116466022,59.77343514728,58.84461231255,61.44728674278,59.67974680939,59.95749800619,59.712699631,58.31496898327,57.24622623496,51.13062716193,51.9418026121,51.06218051517,47.35016795568,44.34081782287,44.48058281556,47.23804533813,48.9715423892666,51.5973602331601,52.1449470756204
Honduras,HND,"9038741","43190.00","2017","2016",HND,Americas,Central America,Latin America & Caribbean,"-86.615","14.827",HND,1.229294473632,1.229927453632,1.281409357734,1.409283043989,1.381907268382,1.488329290744,1.564232738207,1.699115065682,1.715203275686,1.816151920434,1.878782295332,1.792979089444,1.763666913134,2.028472179959,2.077890127367,1.874493012725,1.909811744447,2.11745212394,2.267139531296,2.51439921825,2.373167814748,2.394709125641,2.689804815635,2.822604439,3.214371485,3.811144624,4.032147592,4.152997735,4.811861959,4.881440305,5.059180299,5.945273521,6.258685163,6.926580102,7.874112066,7.84782295,7.24462353,8.936438485,8.651032104,8.183473035,8.058684444,9.109734081,9.110316535,9.178069639,9.489333139,9.973933909,10.0023387235066,10.0495069327584,10.3525104530871
Haiti,HTI,"10646714","19340.00","2017","2016",HTI,Americas,Caribbean,Latin America & Caribbean,"-72.685","18.935",HTI,0.536190179,0.541124124,0.525632497,0.552926573,0.602195062,0.609109752,0.81410098,0.850333448,0.889743484,0.872245326,0.8622545284,0.757441701,0.896978489,0.986939682,1.016910515,1.05114718,0.983200861,1.057746159,1.1364604032,1.167397335,1.146513272,1.120263294,1.0439312714,0.8837971964,0.419814394,1.1328534552,1.286301038,1.5031945788,1.527839748,1.580776079,1.610078455,1.731836684,1.982784727,1.895401696,2.143493377,2.234261161,2.282387741,2.576345056,2.573544898,2.493353858,2.35825255,2.410442516,2.301325528554,2.367672448,3.011599199,3.451358119,3.57246701647271,3.61855149071109,3.65029759901493
Guyana,GUY,"737718","6093.00","2017","2016",GUY,Americas,South America,Latin America & Caribbean,"-58.982","4.794",GUY,0.4203020145673,0.4205186515673,0.4876319004885,0.5352480045797,0.4422784285663,0.5581231164246,0.4926290423278,0.5451256480246,0.5665509469835,0.5309435726089,0.5264272184989,0.641610050321,0.503198426866,0.43242970973,0.572744223914,0.6238205880478,0.6394052224382,0.5547035698581,0.5774938251158,0.3729650774698,0.3373165859648,0.439516988142,0.481116035059,0.571126426173,0.564001907998,0.4855447957,0.527289891268,0.537582889638,0.702969836298,0.77207779032,0.800259827687,0.831208969532,0.82684065935,0.791399826268,0.746337430954,0.725383540086,0.672741783991,0.690803295119,0.735276428105,0.771914753356,0.7857332083171,0.810648248709,1.4130576560313,1.7763431771206,1.618908572306,1.6661155845372,1.83317887646524,1.85584287690157,1.9184830214045
Guinea-Bissau,GNB,"1792338","2851.00","2017","2016",GNB,Africa,Western Africa,Sub-Saharan Africa,"-14.950","12.047",GNB,0.03919485200688,0.03923429000688,0.03884824914779,0.03981743988422,0.04223038553228,0.04432632506945,0.04437657796359,0.04576665576141,0.04508340663471,0.05049419567864,0.05527025643688,0.05123222340701,0.04881202445167,0.04987758235157,0.0930624465379,0.09628647428992,0.05338626436804,0.1929475545752,0.1822390231554,0.1661223204452,0.1958425365279,0.2322452572425,0.2071858193794,0.2056187575968,0.2075122950787,0.2148727361683,0.2203950754081,0.2360665260152,0.20982364190279,0.21658518679535,0.2632972117241,0.26821300340411,0.26442780281589,0.27989846027324,0.28973525377228,0.289352290962587,0.289221292076442,0.37131961932,0.31285143826,0.39449202084,0.40468924842,0.4745004599,0.4950495654,0.34065933539,0.35617787397,0.37582880553,0.382850642017702,0.42594848123125,0.442214627799365
Guinea,GIN,"12413867","16080.00","2017","2016",GIN,Africa,Western Africa,Sub-Saharan Africa,"-10.941","10.436",GIN,0.5100233144226,0.5129052144226,0.5124574926535,0.5254343848906,0.5533138516674,0.5776691765934,0.579850470743,0.5983444687169,0.5917952212965,0.6584973192236,0.7142486222226,0.6616302387641,0.63480068384,0.6484937693389,0.63340101462743,0.6073869783945,0.7942624715525,1.0512133773761,1.0025716557771,0.9245230747261,1.0736242751397,1.0298382004001,0.9332110957177,0.9328566200072,0.9981307456797,1.0348272539402,1.0610680928595,1.1273784446699,1.0228823623069,1.0598198423753,1.0919381214747,1.1164224348148,1.1217572353492,1.1776957840877,1.21370530445218,1.11896817444583,1.11868689712248,1.1394887074,1.351853458,1.3794298926,1.3926483147,1.6565363131,1.7045944085,2.3740685553,2.5036400606,2.5181724964,2.60969471827021,2.90154287996624,3.00282749327398
Guatemala,GTM,"15460732","131800.00","2017","2016",GTM,Americas,Central America,Latin America & Caribbean,"-90.365","15.694",GTM,2.487480178702,2.452376099702,2.716294552036,2.904013281324,3.010756818594,3.311909349099,3.278876010229,3.761057533357,4.156676271763,4.634262534532,4.645103196639,4.010065865149,3.6386583626,3.098744934977,3.481999348038,3.651865122558,3.150300299226,3.5435077464,3.49202093698,3.713786696994,3.873879883866,4.087579264453,4.811896875686,5.310939866545,5.765366975138,6.708256758642,6.594165267944,6.901336371631,8.63677476774,8.598943663311,9.594325068195,10.099614295248,10.683856768179,10.53318515226,11.12791104584,11.698246780075,11.863755361035,12.67465880167,11.45570160192,12.05976641346,11.67718623338,11.91082143303,12.05075876881,13.82887852795,17.97159703065,16.88411803722,18.1746467839227,18.1854567034614,20.5076025397149
Grenada,GRD,"111724","1511.00","2017","2016",GRD,Americas,Caribbean,Latin America & Caribbean,"-61.682","12.117",GRD,0.01396444179371,0.01396237429371,0.01608467054021,0.01759845248581,0.01462059130218,0.01832754078734,0.016248792521667,0.01792111018734,0.018548302042832,0.01744580316337,0.01731792792437,0.02098417421281,0.02186821762806,0.02151202475144,0.02489019847204,0.02787390633737,0.03319599472161,0.03736013335254,0.03882127669639,0.03740730686698,0.07461298970329,0.07949564750218,0.0799474203565,0.0761458101097,0.0752812026864,0.0744876780184,0.0752254370354,0.1068706046635,0.1051317692047,0.1099306673471,0.0698003500793,0.1038719319315,0.1031915510788,0.1030185407088,0.1415073047678,0.1254502143605,0.1214929393484,0.1255176707425,0.127785715241,0.1340938804685,0.14243155850038,0.1410533120545,0.246032565322,0.31754099170941,0.26308511215674,0.27985245674216,0.283221346649154,0.285716029468693,0.287799583118794
Greece,GRC,"10768477","290500.00","2017","2016",GRC,Europe,Southern Europe,Europe & Central Asia,"21.969","39.695",GRC,30.09473631605,31.13947821959,37.97015120156,40.58410899682,39.76850504205,41.77052549064,46.71733580619,48.92813360559,51.52750355901,54.40745324167,54.54091491667,54.21499890205,55.32668232837,58.7954129292,60.20711540038,63.59563852684,63.20529357908,68.40637814237,72.90286450657,77.5608355027,79.20119303145,79.15822987966,81.24200272659,80.73898376882,82.25178330527,85.2941789662,85.1547843463301,86.16814213711,89.66607929016,89.95901140402,97.08059134739,99.1301775165,99.1578739286499,102.90567408213,102.6264649528,104.84988364032,103.51773057094,107.15114619182,103.06176355551,97.19211547494,89.99890562558,87.02228119271,82.4467470404801,74.97607594531,71.96034564094,70.78542017954,68.2086805680736,73.1437230824416,72.4043227819608
Ghana,GHA,"27499924","120800.00","2017","2016",GHA,Africa,Western Africa,Sub-Saharan Africa,"-1.217","7.953",GHA,2.367606260298,2.407768113298,2.520648834449,2.576032924275,2.744750812408,2.922363838444,2.989055546463,3.084442018021,3.001164582663,2.665139569702,2.693178541278,3.240700431094,2.797948787476,1.775671870556,2.057586611138,2.404511240268,2.60025264378,2.767803089002,2.907119367896,3.239470473643,3.194939736556,2.975947074896,3.497795347141,3.601242620697,3.839864181064,4.115457095027,4.464515951896,4.66714150587,6.341946021268,6.917040435998,6.123990432231,6.621958413169,7.803929499503,7.35787578348,6.8973294732,7.32861121424,8.693866259683,9.28066865839,8.67948155899,10.099228410654,11.625386285436,12.694448199143,14.999905257434,16.300693752906,16.124213721736,17.050906802952,16.3004535307742,19.5202487878976,20.0850440366715
Germany,DEU,"80594017","3979000.00","2017","2016",DEU,Europe,Western Europe,Europe & Central Asia,"10.386","51.107",DEU,1082.0236525494,1076.4905999336,1103.0131184771,1152.5344535927,1122.3465000456,1062.39636325539,1122.83685151193,1103.09107049948,1141.03993090684,1190.9970110491,1137.98673774696,1102.4276945341,1055.92002801362,1071.5235219629,1087.5344917583,1090.12008386468,1083.53112337101,1074.581500567,1068.2299095676,1054.328052709,1018.05851725247,996.28258498133,943.09552097117,934.77831228921,923.81504710853,918.6866657034,945.79471392935,913.6239939963,906.482174406519,873.36646922392,871.07171950737,887.033052068634,871.37593414207,873.5476204848,857.7211130806,837.326524615459,853.26415071022,821.7172060793,830.99991003175,769.56987570274,816.39943227537,789.584495323601,801.377806420209,819.71628122293,780.118796417358,786.435511422699,790.213431165788,787.947382309832,752.654899059898
Georgia,GEO,"4926330","37270.00","2017","2016",GEO,Asia,Western Asia,Europe & Central Asia,"43.508","42.169",GEO,25.8919902492429,25.6251553023429,27.153886002078,28.794899570826,30.2479680532369,32.3153882622761,32.868840441971,33.249549148563,34.28704576512,35.410828127608,36.496579189675,36.997277153044,36.72798853262,36.315930176969,36.14963774283,35.872037303441,35.644767366251,36.154954516657,35.685850460285,34.513758480955,34.74453374104,26.723994773104,21.025371342084,16.85516546323,10.918818773342,8.618081197216,6.86890947226,6.052202410872,5.43086932907,5.055489613606,5.374664014052,3.9321099435,3.45058608882,3.73901639433,4.08211879824,4.97860619634,5.4586030213,6.41499654487,5.63194454439,6.37717086356,6.2283978014,7.51563003483,8.181419208708,8.2895373002,9.4274911133,10.14062462179,10.2551866187022,11.0006139717331,10.8900409003421
Gambia,GMB,"2051363","3387.00","2017","2016",GMB,Africa,Western Africa,Sub-Saharan Africa,"-15.396","13.450",GMB,0.07578972717377,0.07589661587377,0.07514889723559,0.07705445146843,0.08177741536457,0.08593555592889,0.08591814910717,0.08861239490282,0.08703394604941,0.09799710413727,0.10720719115377,0.09839787269402,0.09416225382334,0.09629558872314,0.0935239604379,0.09748699838992,0.10399793053608,0.1937169017752,0.1827989612554,0.1670470021452,0.14870878677096,0.1760988209629,0.15738519829959,0.1562887795126,0.15779159519405,0.16340345774122,0.16764613768108,0.1795078956164,0.16059781090709,0.16545102400151,0.21344972381329,0.21747168450329,0.21452060937871,0.22696782376059,0.23489876795382,0.234720206988069,0.291085631576442,0.37291012232,0.37550975975,0.39613750834,0.47258020682,0.4760443644,0.4965020533,0.47522119317,0.47972190738,0.50884538966,0.518387977206782,0.576905875820081,0.598993150285599
Gabon,GAB,"1772255","35980.00","2017","2016",GAB,Africa,Middle Africa,Sub-Saharan Africa,"11.789","-0.587",GAB,0.604623353917,1.117769785317,1.204435272046,3.855787325219,3.956629706517,5.096186055456,5.912159991779,5.843576851163,6.495671055918,6.399595254408,6.15270753649,6.47677787285,6.459813796659,5.933082579365,6.861847973354,7.842542048966,5.630668080384,4.802108271992,4.962792630617,6.260357071436,6.171682455704,4.934022810099,4.972351482549,5.082700407476,5.045508863585,5.670558278742,6.332278925425,6.049693613,6.924160298702,6.591230470012,6.606408073144,6.743893323572,6.475374503723,7.345288676401,6.628021487161,6.55016993985,5.840725741243,5.286353439137,5.629991305399,5.540979329987,6.061091732645,5.906977120477,5.949405062415,6.180222847214,6.351946644898,6.491810600048,6.63626215752003,6.54419746294315,6.59397403746716
France,FRA,"67106161","2699000.00","2017","2016",FRA,Europe,Western Europe,Europe & Central Asia,"2.704","46.851",FRA,467.2628510766,474.0393149398,491.7711595656,528.2543252901,511.3042064421,471.9946944488,514.31403323,497.4032822206,514.4404584747,523.251181136,504.1872218565,454.6959130053,433.7091476125,416.5708652002,405.1348253141,394.3422471401,382.2007671508,375.6507354544,375.5397204184,390.7391617998,386.3270378493,409.8472887235,398.8135307639,378.6375880347,373.217801593,381.8506051658,396.6786385202,388.5296202873,410.3336258614,404.1691698068,402.2409709732,406.704267439,400.6620810551,405.0418528079,405.5776381628,408.4282116093,398.3188881067,391.6964529223,384.5908694078,369.524144074,379.4450951753,348.9197922076,350.0859877089,350.9282343977,315.7680708169,323.3626341911,324.231199323097,330.862885690504,323.27945198745
St. Pierre and Miquelon,SPM,"5533","215.30","2017","2016",SPM,Americas,Northern America,North America,"-56.303","46.919",SPM,0.03968801706212,0.03968877459532,0.04604114958988,0.05057568269004,0.04168345226179,0.05277732336263,0.04657719600374,0.05159227977463,0.05348141637238,0.05019523496261,0.04981562030861,0.0530778853538,0.0498465194786,0.0502959942491,0.0567877773524,0.06195526752478,0.06669668388823,0.11001801245162,0.11438897415316,0.14683781113194,0.14783457309659,0.11819967990327,0.1188714015997,0.0754502567297,0.0745817867464,0.03690658501322,0.0372739410487,0.02941411489209,0.03352850831109,0.0350680978248,0.0345583476106,0.0344067729955,0.03418029366094,0.0341228050159,0.0352226937265,0.0312079591657,0.03021776728259,0.03122300516813,0.03178921499023,0.03336618206464,0.035450571885595,0.03510602944262,0.06135078669049,0.06338929827788,0.07644215432686,0.07521804709102,0.076126344171724,0.076309315852613,0.0792224828862118
Wallis and Futuna Is.,WLF,"15714","60.00","2017","2016",WLF,Oceania,Polynesia,East Asia & Pacific,"-177.348","-13.887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St-Martin,MAF,"32125","561.50","2017","2016",MAF,Americas,Caribbean,Latin America & Caribbean,"-63.060","18.089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St-Barthélemy,BLM,"7184","255.00","2017","2016",BLM,Americas,Caribbean,Latin America & Caribbean,"-62.841","17.899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fr. Polynesia,PYF,"287881","5490.00","2017","2016",PYF,Oceania,Polynesia,East Asia & Pacific,"-144.905","-14.722",PYF,0.1451461518386,0.1452529802386,0.1524810696686,0.171171849017,0.211935111707,0.177952506147,0.1692664364886,0.1789583964886,0.1768263739886,0.2004653556886,0.205969629449,0.372032449372,0.409405034982,0.57402757891,0.72315366062,0.73705978798,0.80798524616,0.91034263467,0.921820024264,0.87602010522,0.838979552616,0.83065204092,0.7844995221,0.7687292375,0.4597880241,0.4759350857,0.497558634,0.5000279913,0.5489396034,0.5213624649,0.5510760303,0.5832555256,0.5421185229,0.6321522001,0.70989683159854,0.78514264776372,0.7740142989591,0.72474289522574,0.84644544706961,0.82269205418085,0.88728646339509,1.11845618328948,1.59760200921837,0.88827455424448,0.54234633772284,0.53934378392467,0.544617632278382,0.558849831550008,0.574007563921132
New Caledonia,NCL,"279070","10770.00","2017","2016",NCL,Oceania,Melanesia,East Asia & Pacific,"165.685","-21.300",NCL,1.225705776599,1.225805518299,1.290322782499,1.441271245578,1.757743749678,1.526285496378,1.470814623949,1.579492226449,1.589251353399,1.785053399199,1.85504003336,1.91924375733,1.22463573527,1.22349128305,1.25498766111,1.70485286908,1.59096189401,1.75812230768,1.691867721256,1.73320676581,1.6228733433,1.776089038854,1.7181588085,1.654965972,1.21623547325,1.2422331285,1.39933529225,1.3121088397,1.415938177,1.5062259298,1.877246472,1.9082519616,2.1081132333,2.1432070982,2.55529779673864,2.4532291477456,2.6854125401125,2.9223530606784,3.4957406849679,3.2911175799925,4.9492982585695,6.1952841400709,6.5123755131792,5.77696191110328,5.32778646801312,5.02856383343122,6.63892724250106,6.91906913905277,7.33708320069849
Fr. S. Antarctic Lands,ATF,"140","16.00","2017","2016",ATF,Seven seas (open ocean),Seven seas (open ocean),Sub-Saharan Africa,"69.227","-49.249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Åland,ALD,"27153","1563.00","2017","2016",ALA,Europe,Northern Europe,Europe & Central Asia,"19.953","60.215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"5491218","224137.00","2017","2016",FIN,Europe,Northern Europe,Europe & Central Asia,"26.275","64.499",FIN,43.74778819807,43.38579412868,47.4212604212,52.06156649123,48.5714845972,48.02490313289,54.0689566133,53.58611386716,58.18673996014,57.95206708707,58.47002917315,49.0608216548,47.31933509215,45.73759695674,47.08646755078,51.52716250219,51.6203799115,56.27094580447,54.88117981464,54.89464201516,57.24248960017,57.84097280763,55.00306643685,56.19994863502,62.90900212642,59.53174222149,65.48669428164,63.37780827373,60.14889978486,59.45727253511,57.9618449267299,63.94032393329,66.0001036127101,74.37912492625,70.64767289699,58.36148607092,69.91218551716,67.9686184711899,59.55913810575,56.92787063906,65.84253815955,58.1917655630299,52.29402602808,53.26502967744,49.231522015,45.8315207168,48.7881099292572,46.1874372212414,48.7970173716261
Fiji,FJI,"920938","8374.00","2017","2016",FJI,Oceania,Melanesia,East Asia & Pacific,"165.452","-17.429",FJI,0.779253464193,0.788441182353,0.827725433393,0.924628956486,1.127125882986,0.954356884386,0.909960162893,0.969067465193,0.965751295093,1.087773325993,1.11891446634,1.21915370112,1.13167508967,0.96847530429,0.788137202,0.85675392478,0.92486797211,0.77286749861,0.783860943594,0.902183101618,1.0284740892,0.871534182238,0.8809514253,0.9415770609,0.7065591644,0.7648693916,0.8437716177,0.8619945946,0.8792193403,0.9665973583,1.1437827922,1.3122261058,1.4474807856,1.7805129968,2.1679742862956,2.1740763374638,2.108070540792,1.8817297824143,1.7676500129242,1.09972633254241,1.20398697305374,1.49630519837333,2.09377030780326,2.03843032442707,1.29994633524722,1.22071226912517,1.24311650366713,1.28358306459763,1.31568449455045
